NE = 10000  NP = 9090  TE = 10000  TR = 10  W = 0.000000e+000   NMIN = 2  tol = 5.0e-005  IT = 1375

22 0 6.447470e-001
22 1 5.416400e-001
22 2 4.738550e-001
22 3 5.571147e-001
22 4 6.396035e-001
22 5 7.017830e-001
22 6 7.444970e-001
22 7 7.723564e-001
22 8 7.896525e-001
22 9 7.996734e-001
22 10 8.048083e-001
22 11 8.067681e-001
22 12 8.067708e-001
22 13 8.056729e-001
22 14 8.040609e-001
22 15 8.023166e-001
22 16 8.006676e-001
22 17 7.992289e-001
22 18 7.980384e-001
22 19 7.970874e-001
22 20 7.963437e-001
22 21 7.957696e-001
23 0 6.249145e-001
23 1 5.461351e-001
23 2 4.957524e-001
23 3 5.689972e-001
23 4 6.425808e-001
23 5 6.988453e-001
23 6 7.383004e-001
23 7 7.647688e-001
23 8 7.818705e-001
23 9 7.924064e-001
23 10 7.984268e-001
23 11 8.014113e-001
23 12 8.024243e-001
23 13 8.022274e-001
23 14 8.013575e-001
23 15 8.001817e-001
23 16 7.989378e-001
23 17 7.977666e-001
23 18 7.967387e-001
23 19 7.958774e-001
23 20 7.951772e-001
23 21 7.946187e-001
23 22 7.941789e-001
24 0 6.139013e-001
24 1 5.537174e-001
24 2 5.170016e-001
24 3 5.812202e-001
24 4 6.463195e-001
24 5 6.967464e-001
24 6 7.327769e-001
24 7 7.575589e-001
24 8 7.741228e-001
24 9 7.848346e-001
24 10 7.914389e-001
24 11 7.952039e-001
24 12 7.970500e-001
24 13 7.976450e-001
24 14 7.974701e-001
24 15 7.968656e-001
24 16 7.960645e-001
24 17 7.952182e-001
24 18 7.944166e-001
24 19 7.937053e-001
24 20 7.931006e-001
24 21 7.926005e-001
24 22 7.921944e-001
24 23 7.918689e-001
25 0 6.097902e-001
25 1 5.637191e-001
25 2 5.374007e-001
25 3 5.937163e-001
25 4 6.508734e-001
25 5 6.956759e-001
25 6 7.282345e-001
25 7 7.511276e-001
25 8 7.668757e-001
25 9 7.774642e-001
25 10 7.843674e-001
25 11 7.886640e-001
25 12 7.911431e-001
25 13 7.923836e-001
25 14 7.928095e-001
25 15 7.927286e-001
25 16 7.923597e-001
25 17 7.918536e-001
25 18 7.913088e-001
25 19 7.907846e-001
25 20 7.903123e-001
25 21 7.899041e-001
25 22 7.895611e-001
25 23 7.892778e-001
25 24 7.890473e-001
26 0 6.110165e-001
26 1 5.756283e-001
26 2 5.570653e-001
26 3 6.062138e-001
26 4 6.561110e-001
26 5 6.956398e-001
26 6 7.248053e-001
26 7 7.457139e-001
26 8 7.604545e-001
26 9 7.706856e-001
26 10 7.776468e-001
26 11 7.822504e-001
26 12 7.851687e-001
26 13 7.868990e-001
26 14 7.878106e-001
26 15 7.881764e-001
26 16 7.881963e-001
26 17 7.880136e-001
26 18 7.877276e-001
26 19 7.874041e-001
26 20 7.870836e-001
26 21 7.867884e-001
26 22 7.865286e-001
26 23 7.863066e-001
26 24 7.861206e-001
26 25 7.859674e-001
27 0 6.161057e-001
27 1 5.887982e-001
27 2 5.759113e-001
27 3 6.186330e-001
27 4 6.619840e-001
27 5 6.966569e-001
27 6 7.225899e-001
27 7 7.415014e-001
27 8 7.551183e-001
27 9 7.648216e-001
27 10 7.716497e-001
27 11 7.763711e-001
27 12 7.795554e-001
27 13 7.816274e-001
27 14 7.829053e-001
27 15 7.836282e-001
27 16 7.839748e-001
27 17 7.840770e-001
27 18 7.840302e-001
27 19 7.839015e-001
27 20 7.837357e-001
27 21 7.835613e-001
27 22 7.833949e-001
27 23 7.832448e-001
27 24 7.831143e-001
27 25 7.830034e-001
27 26 7.829111e-001
28 0 6.238831e-001
28 1 6.026971e-001
28 2 5.939059e-001
28 3 6.308960e-001
28 4 6.684201e-001
28 5 6.986941e-001
28 6 7.216154e-001
28 7 7.385854e-001
28 8 7.510297e-001
28 9 7.600961e-001
28 10 7.666523e-001
28 11 7.713436e-001
28 12 7.746511e-001
28 13 7.769355e-001
28 14 7.784697e-001
28 15 7.794609e-001
28 16 7.800663e-001
28 17 7.804049e-001
28 18 7.805653e-001
28 19 7.806124e-001
28 20 7.805920e-001
28 21 7.805356e-001
28 22 7.804639e-001
28 23 7.803893e-001
28 24 7.803188e-001
28 25 7.802559e-001
28 26 7.802018e-001
28 27 7.801566e-001
29 0 6.334351e-001
29 1 6.169012e-001
29 2 6.110310e-001
29 3 6.429632e-001
29 4 6.753569e-001
29 5 7.017000e-001
29 6 7.218669e-001
29 7 7.370006e-001
29 8 7.482772e-001
29 9 7.566499e-001
29 10 7.628428e-001
29 11 7.673969e-001
29 12 7.707173e-001
29 13 7.731094e-001
29 14 7.748060e-001
29 15 7.759854e-001
29 16 7.767847e-001
29 17 7.773094e-001
29 18 7.776400e-001
29 19 7.778371e-001
29 20 7.779454e-001
29 21 7.779973e-001
29 22 7.780151e-001
29 23 7.780140e-001
29 24 7.780036e-001
29 25 7.779899e-001
29 26 7.779762e-001
29 27 7.779642e-001
29 28 7.779545e-001
30 0 6.441000e-001
30 1 6.311169e-001
30 2 6.273107e-001
30 3 6.548226e-001
30 4 6.827417e-001
30 5 7.056133e-001
30 6 7.233002e-001
30 7 7.367351e-001
30 8 7.468888e-001
30 9 7.545529e-001
30 10 7.603311e-001
30 11 7.646767e-001
30 12 7.679304e-001
30 13 7.703503e-001
30 14 7.721342e-001
30 15 7.734349e-001
30 16 7.743712e-001
30 17 7.750355e-001
30 18 7.754998e-001
30 19 7.758194e-001
30 20 7.760366e-001
30 21 7.761829e-001
30 22 7.762813e-001
30 23 7.763481e-001
30 24 7.763947e-001
30 25 7.764287e-001
30 26 7.764549e-001
30 27 7.764764e-001
30 28 7.764951e-001
30 29 7.765118e-001
31 0 6.554272e-001
31 1 6.451688e-001
31 2 6.428099e-001
31 3 6.664913e-001
31 4 6.905389e-001
31 5 7.103746e-001
31 6 7.258571e-001
31 7 7.377484e-001
31 8 7.468507e-001
31 9 7.538216e-001
31 10 7.591649e-001
31 11 7.632602e-001
31 12 7.663940e-001
31 13 7.687842e-001
31 14 7.705987e-001
31 15 7.719679e-001
31 16 7.729941e-001
31 17 7.737580e-001
31 18 7.743231e-001
31 19 7.747392e-001
31 20 7.750453e-001
31 21 7.752711e-001
31 22 7.754394e-001
31 23 7.755666e-001
31 24 7.756651e-001
31 25 7.757434e-001
31 26 7.758074e-001
31 27 7.758613e-001
31 28 7.759078e-001
31 29 7.759486e-001
31 30 7.759848e-001
32 0 6.671336e-001
32 1 6.589784e-001
32 2 6.576274e-001
32 3 6.780121e-001
32 4 6.987317e-001
32 5 7.159333e-001
32 6 7.294767e-001
32 7 7.399852e-001
32 8 7.481227e-001
32 9 7.544363e-001
32 10 7.593469e-001
32 11 7.631726e-001
32 12 7.661543e-001
32 13 7.684761e-001
32 14 7.702802e-001
32 15 7.716780e-001
32 16 7.727574e-001
32 17 7.735881e-001
32 18 7.742260e-001
32 19 7.747156e-001
32 20 7.750920e-001
32 21 7.753831e-001
32 22 7.756101e-001
32 23 7.757897e-001
32 24 7.759341e-001
32 25 7.760524e-001
32 26 7.761513e-001
32 27 7.762356e-001
32 28 7.763085e-001
32 29 7.763725e-001
32 30 7.764292e-001
32 31 7.764796e-001
33 0 6.790598e-001
33 1 6.725385e-001
33 2 6.718846e-001
33 3 6.894472e-001
33 4 7.073197e-001
33 5 7.222498e-001
33 6 7.341009e-001
33 7 7.433840e-001
33 8 7.506497e-001
33 9 7.563540e-001
33 10 7.608488e-001
33 11 7.644013e-001
33 12 7.672144e-001
33 13 7.694435e-001
33 14 7.712093e-001
33 15 7.726067e-001
33 16 7.737112e-001
33 17 7.745830e-001
33 18 7.752710e-001
33 19 7.758145e-001
33 20 7.762451e-001
33 21 7.765882e-001
33 22 7.768638e-001
33 23 7.770876e-001
33 24 7.772717e-001
33 25 7.774254e-001
33 26 7.775557e-001
33 27 7.776677e-001
33 28 7.777652e-001
33 29 7.778510e-001
33 30 7.779272e-001
33 31 7.779952e-001
33 32 7.780559e-001
34 0 6.911322e-001
34 1 6.858884e-001
34 2 6.857124e-001
34 3 7.008683e-001
34 4 7.163134e-001
34 5 7.292927e-001
34 6 7.396753e-001
34 7 7.478811e-001
34 8 7.543676e-001
34 9 7.595157e-001
34 10 7.636205e-001
34 11 7.669066e-001
34 12 7.695453e-001
34 13 7.716679e-001
34 14 7.733772e-001
34 15 7.747539e-001
34 16 7.758628e-001
34 17 7.767560e-001
34 18 7.774759e-001
34 19 7.780572e-001
34 20 7.785282e-001
34 21 7.789117e-001
34 22 7.792262e-001
34 23 7.794866e-001
34 24 7.797045e-001
34 25 7.798888e-001
34 26 7.800468e-001
34 27 7.801836e-001
34 28 7.803035e-001
34 29 7.804095e-001
34 30 7.805039e-001
34 31 7.805884e-001
34 32 7.806643e-001
34 33 7.807324e-001
35 0 7.033285e-001
35 1 6.990900e-001
35 2 6.992380e-001
35 3 7.123457e-001
35 4 7.257249e-001
35 5 7.370331e-001
35 6 7.461460e-001
35 7 7.534094e-001
35 8 7.592045e-001
35 9 7.638502e-001
35 10 7.675947e-001
35 11 7.706274e-001
35 12 7.730928e-001
35 13 7.751027e-001
35 14 7.767440e-001
35 15 7.780860e-001
35 16 7.791842e-001
35 17 7.800836e-001
35 18 7.808211e-001
35 19 7.814271e-001
35 20 7.819267e-001
35 21 7.823406e-001
35 22 7.826856e-001
35 23 7.829755e-001
35 24 7.832212e-001
35 25 7.834315e-001
35 26 7.836133e-001
35 27 7.837720e-001
35 28 7.839117e-001
35 29 7.840358e-001
35 30 7.841468e-001
35 31 7.842465e-001
35 32 7.843365e-001
35 33 7.844178e-001
35 34 7.844910e-001
36 0 7.156506e-001
36 1 7.122081e-001
36 2 7.125718e-001
36 3 7.239378e-001
36 4 7.355593e-001
36 5 7.454370e-001
36 6 7.534537e-001
36 7 7.598949e-001
36 8 7.650789e-001
36 9 7.692739e-001
36 10 7.726888e-001
36 11 7.754837e-001
36 12 7.777813e-001
36 13 7.796764e-001
36 14 7.812432e-001
36 15 7.825410e-001
36 16 7.836174e-001
36 17 7.845114e-001
36 18 7.852550e-001
36 19 7.858749e-001
36 20 7.863934e-001
36 21 7.868289e-001
36 22 7.871967e-001
36 23 7.875094e-001
36 24 7.877774e-001
36 25 7.880090e-001
36 26 7.882107e-001
36 27 7.883880e-001
36 28 7.885450e-001
36 29 7.886850e-001
36 30 7.888106e-001
36 31 7.889240e-001
36 32 7.890266e-001
36 33 7.891198e-001
36 34 7.892044e-001
36 35 7.892809e-001
37 0 7.281035e-001
37 1 7.252950e-001
37 2 7.257981e-001
37 3 7.356819e-001
37 4 7.458065e-001
37 5 7.544588e-001
37 6 7.615289e-001
37 7 7.672529e-001
37 8 7.718977e-001
37 9 7.756891e-001
37 10 7.788038e-001
37 11 7.813776e-001
37 12 7.835147e-001
37 13 7.852959e-001
37 14 7.867847e-001
37 15 7.880318e-001
37 16 7.890783e-001
37 17 7.899578e-001
37 18 7.906983e-001
37 19 7.913231e-001
37 20 7.918520e-001
37 21 7.923013e-001
37 22 7.926850e-001
37 23 7.930146e-001
37 24 7.932995e-001
37 25 7.935477e-001
37 26 7.937655e-001
37 27 7.939580e-001
37 28 7.941293e-001
37 29 7.942827e-001
37 30 7.944209e-001
37 31 7.945460e-001
37 32 7.946597e-001
37 33 7.947633e-001
37 34 7.948578e-001
37 35 7.949441e-001
37 36 7.950223e-001
38 0 7.406806e-001
38 1 7.383799e-001
38 2 7.389684e-001
38 3 7.475886e-001
38 4 7.564357e-001
